file_name	version	domain	source_path	destination_path	status	supersedes	notes
SNAPN_SPORTS_V2_CODEX_EXECUTION_DIRECTIVE_v1.4.md	v1.5	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/SNAPN_SPORTS_V2_BACKEND_IMPLEMENTATION_LOCK_v1.5/00_BASELINE_V1.4/SNAPN_SPORTS_V2_CODEX_EXECUTION_DIRECTIVE_v1.4.md	docs/canonical/backend/v1.5/00_BASELINE_V1.4/SNAPN_SPORTS_V2_CODEX_EXECUTION_DIRECTIVE_v1.4.md	ARCHIVE		Baseline dependency retained without modification
SNAPN_SPORTS_V2_MASTER_DEVELOPMENT_DIRECTIVE_v1.4.docx	v1.5	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/SNAPN_SPORTS_V2_BACKEND_IMPLEMENTATION_LOCK_v1.5/00_BASELINE_V1.4/SNAPN_SPORTS_V2_MASTER_DEVELOPMENT_DIRECTIVE_v1.4.docx	docs/canonical/backend/v1.5/00_BASELINE_V1.4/SNAPN_SPORTS_V2_MASTER_DEVELOPMENT_DIRECTIVE_v1.4.docx	ARCHIVE		Baseline dependency retained without modification
SNAPN_SPORTS_V2_MASTER_DEVELOPMENT_DIRECTIVE_v1.4.md	v1.5	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/SNAPN_SPORTS_V2_BACKEND_IMPLEMENTATION_LOCK_v1.5/00_BASELINE_V1.4/SNAPN_SPORTS_V2_MASTER_DEVELOPMENT_DIRECTIVE_v1.4.md	docs/canonical/backend/v1.5/00_BASELINE_V1.4/SNAPN_SPORTS_V2_MASTER_DEVELOPMENT_DIRECTIVE_v1.4.md	ARCHIVE		Baseline dependency retained without modification
SNAPN_SPORTS_V2_GOLDEN_ACCEPTANCE_SCENARIOS_v1.4.md	v1.5	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/SNAPN_SPORTS_V2_BACKEND_IMPLEMENTATION_LOCK_v1.5/00_BASELINE_V1.4/SNAPN_SPORTS_V2_GOLDEN_ACCEPTANCE_SCENARIOS_v1.4.md	docs/canonical/backend/v1.5/00_BASELINE_V1.4/SNAPN_SPORTS_V2_GOLDEN_ACCEPTANCE_SCENARIOS_v1.4.md	ARCHIVE		Baseline dependency retained without modification
SNAPN_SPORTS_V2_GOLDEN_ACCEPTANCE_SCENARIOS_v1.4.docx	v1.5	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/SNAPN_SPORTS_V2_BACKEND_IMPLEMENTATION_LOCK_v1.5/00_BASELINE_V1.4/SNAPN_SPORTS_V2_GOLDEN_ACCEPTANCE_SCENARIOS_v1.4.docx	docs/canonical/backend/v1.5/00_BASELINE_V1.4/SNAPN_SPORTS_V2_GOLDEN_ACCEPTANCE_SCENARIOS_v1.4.docx	ARCHIVE		Baseline dependency retained without modification
SNAPN_SPORTS_V2_UI_COMPONENT_CONTRACT_v1.4.md	v1.5	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/SNAPN_SPORTS_V2_BACKEND_IMPLEMENTATION_LOCK_v1.5/00_BASELINE_V1.4/SNAPN_SPORTS_V2_UI_COMPONENT_CONTRACT_v1.4.md	docs/canonical/backend/v1.5/00_BASELINE_V1.4/SNAPN_SPORTS_V2_UI_COMPONENT_CONTRACT_v1.4.md	ARCHIVE		Baseline dependency retained without modification
SNAPN_SPORTS_V2_OPENAPI_v1.4.yaml	v1.5	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/SNAPN_SPORTS_V2_BACKEND_IMPLEMENTATION_LOCK_v1.5/00_BASELINE_V1.4/SNAPN_SPORTS_V2_OPENAPI_v1.4.yaml	docs/canonical/backend/v1.5/00_BASELINE_V1.4/SNAPN_SPORTS_V2_OPENAPI_v1.4.yaml	ARCHIVE		Baseline dependency retained without modification
SNAPN_SPORTS_V2_DATABASE_SCHEMA_v1.4.sql	v1.5	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/SNAPN_SPORTS_V2_BACKEND_IMPLEMENTATION_LOCK_v1.5/00_BASELINE_V1.4/SNAPN_SPORTS_V2_DATABASE_SCHEMA_v1.4.sql	docs/canonical/backend/v1.5/00_BASELINE_V1.4/SNAPN_SPORTS_V2_DATABASE_SCHEMA_v1.4.sql	ARCHIVE		Baseline dependency retained without modification
OPENAPI_VALIDATION.txt	v1.5	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/SNAPN_SPORTS_V2_BACKEND_IMPLEMENTATION_LOCK_v1.5/00_BASELINE_V1.4/OPENAPI_VALIDATION.txt	docs/canonical/backend/v1.5/00_BASELINE_V1.4/OPENAPI_VALIDATION.txt	ARCHIVE		Baseline dependency retained without modification
SNAPN_SPORTS_V2_DATABASE_SCHEMA_GUIDE_v1.4.docx	v1.5	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/SNAPN_SPORTS_V2_BACKEND_IMPLEMENTATION_LOCK_v1.5/00_BASELINE_V1.4/SNAPN_SPORTS_V2_DATABASE_SCHEMA_GUIDE_v1.4.docx	docs/canonical/backend/v1.5/00_BASELINE_V1.4/SNAPN_SPORTS_V2_DATABASE_SCHEMA_GUIDE_v1.4.docx	ARCHIVE		Baseline dependency retained without modification
CHANGELOG_v1.4.md	v1.5	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/SNAPN_SPORTS_V2_BACKEND_IMPLEMENTATION_LOCK_v1.5/00_BASELINE_V1.4/CHANGELOG_v1.4.md	docs/canonical/backend/v1.5/00_BASELINE_V1.4/CHANGELOG_v1.4.md	ARCHIVE		Baseline dependency retained without modification
SNAPN_SPORTS_V2_UI_COMPONENT_CONTRACT_v1.4.docx	v1.5	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/SNAPN_SPORTS_V2_BACKEND_IMPLEMENTATION_LOCK_v1.5/00_BASELINE_V1.4/SNAPN_SPORTS_V2_UI_COMPONENT_CONTRACT_v1.4.docx	docs/canonical/backend/v1.5/00_BASELINE_V1.4/SNAPN_SPORTS_V2_UI_COMPONENT_CONTRACT_v1.4.docx	ARCHIVE		Baseline dependency retained without modification
README_FIRST_v1.5.md	v1.5	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/SNAPN_SPORTS_V2_BACKEND_IMPLEMENTATION_LOCK_v1.5/README_FIRST_v1.5.md	docs/canonical/backend/v1.5/README_FIRST_v1.5.md	ACTIVE_CANONICAL		Original package copy
MANIFEST.txt	v1.5	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/SNAPN_SPORTS_V2_BACKEND_IMPLEMENTATION_LOCK_v1.5/MANIFEST.txt	docs/canonical/backend/v1.5/MANIFEST.txt	ACTIVE_CANONICAL		Original package copy
SNAPN_SPORTS_V2_BACKEND_IMPLEMENTATION_BLUEPRINT_v1.5.md	v1.5	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/SNAPN_SPORTS_V2_BACKEND_IMPLEMENTATION_LOCK_v1.5/SNAPN_SPORTS_V2_BACKEND_IMPLEMENTATION_BLUEPRINT_v1.5.md	docs/canonical/backend/v1.5/SNAPN_SPORTS_V2_BACKEND_IMPLEMENTATION_BLUEPRINT_v1.5.md	ACTIVE_CANONICAL		Original package copy
SNAPN_SPORTS_V2_BACKEND_SCAFFOLD_RULES_v1.5.md	v1.5	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/SNAPN_SPORTS_V2_BACKEND_IMPLEMENTATION_LOCK_v1.5/SNAPN_SPORTS_V2_BACKEND_SCAFFOLD_RULES_v1.5.md	docs/canonical/backend/v1.5/SNAPN_SPORTS_V2_BACKEND_SCAFFOLD_RULES_v1.5.md	ACTIVE_CANONICAL		Original package copy
SNAPN_SPORTS_V2_BACKEND_IMPLEMENTATION_BLUEPRINT_v1.5.docx	v1.5	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/SNAPN_SPORTS_V2_BACKEND_IMPLEMENTATION_LOCK_v1.5/SNAPN_SPORTS_V2_BACKEND_IMPLEMENTATION_BLUEPRINT_v1.5.docx	docs/canonical/backend/v1.5/SNAPN_SPORTS_V2_BACKEND_IMPLEMENTATION_BLUEPRINT_v1.5.docx	ACTIVE_CANONICAL		Original package copy
SNAPN_SPORTS_V2_BACKEND_EVENT_JOB_CATALOG_v1.5.yaml	v1.5	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/SNAPN_SPORTS_V2_BACKEND_IMPLEMENTATION_LOCK_v1.5/SNAPN_SPORTS_V2_BACKEND_EVENT_JOB_CATALOG_v1.5.yaml	docs/canonical/backend/v1.5/SNAPN_SPORTS_V2_BACKEND_EVENT_JOB_CATALOG_v1.5.yaml	ACTIVE_CANONICAL		Original package copy
SNAPN_SPORTS_V2_BACKEND_ERROR_CODE_REGISTRY_v1.5.yaml	v1.5	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/SNAPN_SPORTS_V2_BACKEND_IMPLEMENTATION_LOCK_v1.5/SNAPN_SPORTS_V2_BACKEND_ERROR_CODE_REGISTRY_v1.5.yaml	docs/canonical/backend/v1.5/SNAPN_SPORTS_V2_BACKEND_ERROR_CODE_REGISTRY_v1.5.yaml	ACTIVE_CANONICAL		Original package copy
CHANGELOG_v1.5.md	v1.5	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/SNAPN_SPORTS_V2_BACKEND_IMPLEMENTATION_LOCK_v1.5/CHANGELOG_v1.5.md	docs/canonical/backend/v1.5/CHANGELOG_v1.5.md	ACTIVE_CANONICAL		Original package copy
SNAPN_SPORTS_V2_BACKEND_ACCEPTANCE_GATE_v1.5.md	v1.5	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/SNAPN_SPORTS_V2_BACKEND_IMPLEMENTATION_LOCK_v1.5/SNAPN_SPORTS_V2_BACKEND_ACCEPTANCE_GATE_v1.5.md	docs/canonical/backend/v1.5/SNAPN_SPORTS_V2_BACKEND_ACCEPTANCE_GATE_v1.5.md	ACTIVE_CANONICAL		Original package copy
SNAPN_SPORTS_V2_BACKEND_CACHE_KEY_REGISTRY_v1.5.yaml	v1.5	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/SNAPN_SPORTS_V2_BACKEND_IMPLEMENTATION_LOCK_v1.5/SNAPN_SPORTS_V2_BACKEND_CACHE_KEY_REGISTRY_v1.5.yaml	docs/canonical/backend/v1.5/SNAPN_SPORTS_V2_BACKEND_CACHE_KEY_REGISTRY_v1.5.yaml	ACTIVE_CANONICAL		Original package copy
SNAPN_SPORTS_V2_FRONTEND_FEATURE_VISIBILITY_v1.6.yaml	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/SNAPN_SPORTS_V2_FRONTEND_FEATURE_VISIBILITY_v1.6.yaml	docs/canonical/archives/chatgpt-source/v1.6/SNAPN_SPORTS_V2_FRONTEND_FEATURE_VISIBILITY_v1.6.yaml	SUPERSEDED		Original package copy
.gitkeep	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/reference_scaffold/frontend/app/.gitkeep	docs/canonical/archives/chatgpt-source/v1.6/reference_scaffold/frontend/app/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/reference_scaffold/frontend/contracts/.gitkeep	docs/canonical/archives/chatgpt-source/v1.6/reference_scaffold/frontend/contracts/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/reference_scaffold/frontend/features/opportunity/.gitkeep	docs/canonical/archives/chatgpt-source/v1.6/reference_scaffold/frontend/features/opportunity/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/reference_scaffold/frontend/features/settings/.gitkeep	docs/canonical/archives/chatgpt-source/v1.6/reference_scaffold/frontend/features/settings/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/reference_scaffold/frontend/features/career/.gitkeep	docs/canonical/archives/chatgpt-source/v1.6/reference_scaffold/frontend/features/career/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/reference_scaffold/frontend/features/auth/.gitkeep	docs/canonical/archives/chatgpt-source/v1.6/reference_scaffold/frontend/features/auth/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/reference_scaffold/frontend/features/match/.gitkeep	docs/canonical/archives/chatgpt-source/v1.6/reference_scaffold/frontend/features/match/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/reference_scaffold/frontend/features/training/.gitkeep	docs/canonical/archives/chatgpt-source/v1.6/reference_scaffold/frontend/features/training/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/reference_scaffold/frontend/features/stadium/.gitkeep	docs/canonical/archives/chatgpt-source/v1.6/reference_scaffold/frontend/features/stadium/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/reference_scaffold/frontend/features/manager/.gitkeep	docs/canonical/archives/chatgpt-source/v1.6/reference_scaffold/frontend/features/manager/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/reference_scaffold/frontend/features/communication/.gitkeep	docs/canonical/archives/chatgpt-source/v1.6/reference_scaffold/frontend/features/communication/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/reference_scaffold/frontend/features/community/.gitkeep	docs/canonical/archives/chatgpt-source/v1.6/reference_scaffold/frontend/features/community/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/reference_scaffold/frontend/features/player/.gitkeep	docs/canonical/archives/chatgpt-source/v1.6/reference_scaffold/frontend/features/player/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/reference_scaffold/frontend/features/media/.gitkeep	docs/canonical/archives/chatgpt-source/v1.6/reference_scaffold/frontend/features/media/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/reference_scaffold/frontend/tests/3d/.gitkeep	docs/canonical/archives/chatgpt-source/v1.6/reference_scaffold/frontend/tests/3d/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/reference_scaffold/frontend/tests/unit/.gitkeep	docs/canonical/archives/chatgpt-source/v1.6/reference_scaffold/frontend/tests/unit/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/reference_scaffold/frontend/tests/contract/.gitkeep	docs/canonical/archives/chatgpt-source/v1.6/reference_scaffold/frontend/tests/contract/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/reference_scaffold/frontend/tests/role/.gitkeep	docs/canonical/archives/chatgpt-source/v1.6/reference_scaffold/frontend/tests/role/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/reference_scaffold/frontend/tests/visual/.gitkeep	docs/canonical/archives/chatgpt-source/v1.6/reference_scaffold/frontend/tests/visual/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/reference_scaffold/frontend/tests/e2e/.gitkeep	docs/canonical/archives/chatgpt-source/v1.6/reference_scaffold/frontend/tests/e2e/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/reference_scaffold/frontend/tests/offline/.gitkeep	docs/canonical/archives/chatgpt-source/v1.6/reference_scaffold/frontend/tests/offline/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/reference_scaffold/frontend/navigation/.gitkeep	docs/canonical/archives/chatgpt-source/v1.6/reference_scaffold/frontend/navigation/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/reference_scaffold/frontend/state/.gitkeep	docs/canonical/archives/chatgpt-source/v1.6/reference_scaffold/frontend/state/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
README.md	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/reference_scaffold/frontend/README.md	docs/canonical/archives/chatgpt-source/v1.6/reference_scaffold/frontend/README.md	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/reference_scaffold/frontend/components/composites/.gitkeep	docs/canonical/archives/chatgpt-source/v1.6/reference_scaffold/frontend/components/composites/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/reference_scaffold/frontend/components/primitives/.gitkeep	docs/canonical/archives/chatgpt-source/v1.6/reference_scaffold/frontend/components/primitives/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/reference_scaffold/frontend/scene3d/bridge/.gitkeep	docs/canonical/archives/chatgpt-source/v1.6/reference_scaffold/frontend/scene3d/bridge/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/reference_scaffold/frontend/scene3d/runtime/.gitkeep	docs/canonical/archives/chatgpt-source/v1.6/reference_scaffold/frontend/scene3d/runtime/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/reference_scaffold/frontend/scene3d/assets/.gitkeep	docs/canonical/archives/chatgpt-source/v1.6/reference_scaffold/frontend/scene3d/assets/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/reference_scaffold/frontend/accessibility/.gitkeep	docs/canonical/archives/chatgpt-source/v1.6/reference_scaffold/frontend/accessibility/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/reference_scaffold/frontend/data/cache/.gitkeep	docs/canonical/archives/chatgpt-source/v1.6/reference_scaffold/frontend/data/cache/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/reference_scaffold/frontend/data/api/.gitkeep	docs/canonical/archives/chatgpt-source/v1.6/reference_scaffold/frontend/data/api/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/reference_scaffold/frontend/analytics/.gitkeep	docs/canonical/archives/chatgpt-source/v1.6/reference_scaffold/frontend/analytics/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
SNAPN_SPORTS_V2_CODEX_FRONTEND_EXECUTION_DIRECTIVE_v1.6.md	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/SNAPN_SPORTS_V2_CODEX_FRONTEND_EXECUTION_DIRECTIVE_v1.6.md	docs/canonical/archives/chatgpt-source/v1.6/SNAPN_SPORTS_V2_CODEX_FRONTEND_EXECUTION_DIRECTIVE_v1.6.md	SUPERSEDED		Original package copy
CHANGELOG_v1.6.md	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/CHANGELOG_v1.6.md	docs/canonical/archives/chatgpt-source/v1.6/CHANGELOG_v1.6.md	SUPERSEDED		Original package copy
BACKEND_IMPLEMENTATION_BLUEPRINT_v1.5.md	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/00_BASELINE_CONTRACTS/BACKEND_IMPLEMENTATION_BLUEPRINT_v1.5.md	docs/canonical/archives/chatgpt-source/v1.6/00_BASELINE_CONTRACTS/BACKEND_IMPLEMENTATION_BLUEPRINT_v1.5.md	ARCHIVE		Baseline dependency retained without modification
UI_UX_SCREEN_SPEC_v1.3.md	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/00_BASELINE_CONTRACTS/UI_UX_SCREEN_SPEC_v1.3.md	docs/canonical/archives/chatgpt-source/v1.6/00_BASELINE_CONTRACTS/UI_UX_SCREEN_SPEC_v1.3.md	ARCHIVE		Baseline dependency retained without modification
OPENAPI_v1.4.yaml	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/00_BASELINE_CONTRACTS/OPENAPI_v1.4.yaml	docs/canonical/archives/chatgpt-source/v1.6/00_BASELINE_CONTRACTS/OPENAPI_v1.4.yaml	ARCHIVE		Baseline dependency retained without modification
BACKEND_ERROR_CODE_REGISTRY_v1.5.yaml	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/00_BASELINE_CONTRACTS/BACKEND_ERROR_CODE_REGISTRY_v1.5.yaml	docs/canonical/archives/chatgpt-source/v1.6/00_BASELINE_CONTRACTS/BACKEND_ERROR_CODE_REGISTRY_v1.5.yaml	ARCHIVE		Baseline dependency retained without modification
UI_COMPONENT_CONTRACT_v1.4.md	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/00_BASELINE_CONTRACTS/UI_COMPONENT_CONTRACT_v1.4.md	docs/canonical/archives/chatgpt-source/v1.6/00_BASELINE_CONTRACTS/UI_COMPONENT_CONTRACT_v1.4.md	ARCHIVE		Baseline dependency retained without modification
SNAPN_SPORTS_V2_FRONTEND_STATE_CONTRACT_v1.6.yaml	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/SNAPN_SPORTS_V2_FRONTEND_STATE_CONTRACT_v1.6.yaml	docs/canonical/archives/chatgpt-source/v1.6/SNAPN_SPORTS_V2_FRONTEND_STATE_CONTRACT_v1.6.yaml	SUPERSEDED		Original package copy
MANIFEST.txt	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/MANIFEST.txt	docs/canonical/archives/chatgpt-source/v1.6/MANIFEST.txt	SUPERSEDED		Original package copy
SNAPN_SPORTS_V2_FRONTEND_TEST_MATRIX_v1.6.yaml	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/SNAPN_SPORTS_V2_FRONTEND_TEST_MATRIX_v1.6.yaml	docs/canonical/archives/chatgpt-source/v1.6/SNAPN_SPORTS_V2_FRONTEND_TEST_MATRIX_v1.6.yaml	SUPERSEDED		Original package copy
SNAPN_SPORTS_V2_FRONTEND_3D_RENDER_CONTRACT_v1.6.yaml	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/SNAPN_SPORTS_V2_FRONTEND_3D_RENDER_CONTRACT_v1.6.yaml	docs/canonical/archives/chatgpt-source/v1.6/SNAPN_SPORTS_V2_FRONTEND_3D_RENDER_CONTRACT_v1.6.yaml	SUPERSEDED		Original package copy
SNAPN_SPORTS_V2_FRONTEND_DESIGN_TOKENS_v1.6.yaml	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/SNAPN_SPORTS_V2_FRONTEND_DESIGN_TOKENS_v1.6.yaml	docs/canonical/archives/chatgpt-source/v1.6/SNAPN_SPORTS_V2_FRONTEND_DESIGN_TOKENS_v1.6.yaml	SUPERSEDED		Original package copy
